frame,id,class,score,left,top,right,bottom,metric_status
137,52,pedestrian,0.6233546678972173,1302,166,1406,366,FP
137,53,pedestrian,0.5312041640281677,209,159,228,207,TP
137,55,pedestrian,0.5814637982171049,523,171,546,235,FP
137,56,cyclist,0.6378427869862147,1199,165,1346,335,FP
137,57,pedestrian,0.8183009028434753,1120,168,1196,352,FP
137,60,pedestrian,0.7928622345199203,919,162,1046,374,FP
137,62,cyclist,0.6889341771602631,577,162,608,240,FP
137,64,pedestrian,0.8573920726776123,1059,148,1177,367,TP
138,2,car,0.6896473169326782,1055,186,1138,221,FP
138,3,pedestrian,0.43849281792823813,851,169,905,323,FP
138,6,car,0.5830762243156432,1116,187,1195,223,FP
138,8,car,0.6325869560241699,964,185,1061,220,TP
138,28,pedestrian,0.415674558251518,931,168,970,320,FP
138,36,pedestrian,0.7549372920177748,644,157,690,284,TP
138,37,pedestrian,0.5655182990386276,700,163,757,307,TP
138,38,pedestrian,0.7920907139778137,103,151,139,234,TP
138,41,pedestrian,0.36479312006739795,729,151,776,277,FP
138,44,pedestrian,0.7097272276878357,242,153,265,209,TP
138,45,pedestrian,0.33198154031494526,803,433,825,564,FP
138,51,pedestrian,0.44480925135726307,1526,108,1592,265,FP
138,52,pedestrian,0.6108875745392729,1319,168,1423,368,FP
138,53,pedestrian,0.5928329229354858,208,160,227,207,TP
138,55,pedestrian,0.5698345222527628,526,171,549,235,FP
138,56,cyclist,0.6250859312464904,1218,168,1365,338,FP
138,57,pedestrian,0.6236259341239929,1146,169,1220,353,FP
138,60,pedestrian,0.7770049898295219,913,164,1040,376,FP
138,62,cyclist,0.7145358324050903,582,162,614,241,FP
138,64,pedestrian,0.8750441670417786,1070,148,1199,367,TP
139,2,car,0.80295330286026,1055,186,1140,221,FP
139,3,pedestrian,0.4297229615696734,858,170,913,324,FP
139,6,car,0.5714146998293304,1116,187,1195,223,FP
139,8,car,0.6826532483100891,963,185,1061,220,TP
139,28,pedestrian,0.4073610670864876,931,169,970,320,FP
139,36,pedestrian,0.7398385461774193,649,158,696,284,TP
139,37,pedestrian,0.5542079330578551,706,164,763,307,TP
139,38,pedestrian,0.7846131324768066,98,150,133,235,TP
139,41,pedestrian,0.35749725766605,735,150,782,276,FP
139,44,pedestrian,0.6312522292137146,240,154,263,209,TP
139,45,pedestrian,0.32534190950864633,808,442,830,573,FP
139,51,pedestrian,0.4359130663301178,1549,106,1615,263,FP
139,52,pedestrian,0.5986698230484874,1337,169,1441,369,FP
139,53,pedestrian,0.7097880840301514,207,159,225,207,TP
139,55,pedestrian,0.5584378318077075,530,172,552,236,FP
139,56,cyclist,0.6125842126215606,1237,171,1384,341,FP
139,57,pedestrian,0.611153415441513,1165,170,1239,355,FP
139,60,pedestrian,0.7614648900329315,907,166,1034,378,FP
139,62,cyclist,0.6883836388587952,589,162,620,243,FP
139,64,pedestrian,0.8998234868049622,1090,148,1221,366,TP
140,2,car,0.7689215540885925,1055,186,1144,221,TP
140,3,pedestrian,0.4211285023382799,865,170,920,324,FP
140,6,car,0.5599864058327437,1116,187,1195,223,FP
140,8,car,0.7039874792098999,962,185,1062,220,TP
140,28,pedestrian,0.3992138457447579,931,169,970,321,FP
140,36,pedestrian,0.7250417752538709,655,158,701,285,TP
140,37,pedestrian,0.543123774396698,712,164,769,308,TP
140,38,pedestrian,0.7949661612510681,93,150,129,236,TP
140,41,pedestrian,0.350347312512729,741,150,788,276,FP
140,44,pedestrian,0.7277050614356995,238,153,262,208,TP
140,45,pedestrian,0.3188350713184734,814,450,836,581,FP
140,51,pedestrian,0.4271948050035154,1571,104,1637,261,FP
140,52,pedestrian,0.5866964265875176,1354,170,1458,370,FP
140,53,pedestrian,0.7254650592803955,206,157,225,207,TP
140,55,pedestrian,0.5472690751715533,533,172,556,236,FP
140,56,cyclist,0.6003325283691294,1256,174,1403,344,FP
140,57,pedestrian,0.5989303471326828,1184,172,1259,357,FP
140,60,pedestrian,0.7462355922322729,901,168,1029,380,FP
140,62,cyclist,0.7487872242927551,594,162,625,244,FP
140,64,pedestrian,0.8807262778282166,1112,147,1238,366,TP
141,2,car,0.7963818907737732,1055,186,1146,221,TP
141,3,pedestrian,0.4127059322915143,873,171,928,325,FP
141,6,car,0.7300238013267517,1123,187,1194,223,FP
141,8,car,0.7170652151107788,962,185,1062,220,TP
141,28,pedestrian,0.3912295688298627,931,170,970,321,FP
141,36,pedestrian,0.7105409397487935,661,158,707,285,TP
141,37,pedestrian,0.5322612989087641,718,165,775,308,TP
141,38,pedestrian,0.8433442711830139,88,150,124,237,TP
141,41,pedestrian,0.3433403662624744,746,150,793,276,FP
141,44,pedestrian,0.7014622092247009,236,153,260,208,TP
141,45,pedestrian,0.3124583698921039,819,459,841,590,FP
141,51,pedestrian,0.4186509089034451,1594,102,1660,259,FP
141,52,pedestrian,0.5749624980557673,1371,172,1475,372,FP
141,53,pedestrian,0.6757075786590576,205,156,224,208,TP
141,55,pedestrian,0.5363236936681223,536,173,559,237,FP
141,56,cyclist,0.5883258778017468,1275,177,1422,347,FP
141,57,pedestrian,0.5869517401900292,1204,174,1278,359,FP
141,60,pedestrian,0.7313108803876274,896,170,1023,382,FP
141,62,cyclist,0.7453683316707611,599,163,631,245,FP
141,64,pedestrian,0.8248046636581421,1136,147,1252,366,TP
142,2,car,0.7986669540405273,1055,186,1148,221,TP
142,3,pedestrian,0.404451813645684,880,171,935,325,FP
142,6,car,0.7032212615013123,1128,187,1199,223,FP
142,8,car,0.639184296131134,961,185,1062,221,TP
142,28,pedestrian,0.38340497745326546,931,170,970,322,FP
142,36,pedestrian,0.6963301209538176,666,159,713,285,TP
142,37,pedestrian,0.5216160729305888,724,165,781,309,TP
142,38,pedestrian,0.807230532169342,82,151,119,238,TP
142,41,pedestrian,0.3364735589372249,752,150,799,276,FP
142,44,pedestrian,0.6841816902160645,234,152,258,208,TP
142,45,pedestrian,0.3062092024942618,825,467,847,598,FP
142,51,pedestrian,0.4102778907253762,1616,100,1682,257,FP
142,52,pedestrian,0.5634632480946519,1389,173,1493,373,FP
142,53,pedestrian,0.6181196570396423,203,156,224,208,TP
142,55,pedestrian,0.5255972197947598,540,173,562,237,FP
142,56,cyclist,0.5765593602457119,1294,180,1441,350,FP
142,57,pedestrian,0.5752127053862286,1223,176,1298,361,FP
142,60,pedestrian,0.7166846627798749,890,172,1017,384,FP
142,62,cyclist,0.7643324434757233,605,163,637,247,FP
142,64,pedestrian,0.8083085703849793,1159,147,1276,366,FP
142,65,cyclist,0.719113290309906,541,166,579,256,TP
143,2,car,0.7927241921424866,1055,185,1149,221,TP
143,3,pedestrian,0.3963627773727703,888,172,943,326,FP
143,6,car,0.7259870171546936,1129,186,1200,223,FP
143,8,car,0.6941987872123718,961,185,1062,221,TP
143,28,pedestrian,0.37573687790420013,931,171,970,322,FP
143,36,pedestrian,0.6824035185347412,672,159,718,286,FP
143,37,pedestrian,0.5111837514719769,730,166,787,309,TP
143,38,pedestrian,0.7656849026679993,76,151,113,239,TP
143,41,pedestrian,0.3297440877584804,758,150,805,276,FP
143,44,pedestrian,0.7250738739967346,232,153,255,209,TP
143,45,pedestrian,0.30008501844437657,830,476,852,607,FP
143,51,pedestrian,0.40207233291086864,1639,98,1705,255,FP
143,52,pedestrian,0.5521939831327588,1406,174,1510,374,FP
143,53,pedestrian,0.4942728579044342,202,157,224,209,TP
143,55,pedestrian,0.5150852753988646,543,174,566,238,FP
143,56,cyclist,0.5650281730407977,1313,183,1460,353,FP
143,57,pedestrian,0.563708451278504,1242,177,1317,363,FP
143,60,pedestrian,0.7023509695242773,884,174,1011,386,FP
143,62,cyclist,0.7524444758892059,611,163,644,248,FP
143,64,pedestrian,0.7921423989772797,1183,146,1299,365,FP
143,65,cyclist,0.7706565260887146,548,166,588,258,FP
144,2,car,0.7835513353347778,1055,186,1150,221,TP
144,3,pedestrian,0.3884355218253149,895,172,950,326,FP
144,6,car,0.7176260352134705,1130,186,1199,223,FP
144,8,car,0.6623910665512085,961,184,1063,221,TP
144,28,pedestrian,0.3682221403461161,931,171,970,323,FP
144,36,pedestrian,0.6687554481640464,678,159,724,286,FP
144,37,pedestrian,0.5009600764425374,736,166,793,310,TP
144,38,pedestrian,0.7777097821235657,70,151,106,240,TP
144,41,pedestrian,0.3231492060033108,763,150,810,276,FP
144,44,pedestrian,0.7694015502929688,230,153,254,210,TP
144,51,pedestrian,0.39403088625265126,1661,96,1727,253,FP
144,52,pedestrian,0.5411501034701036,1423,176,1527,376,FP
144,53,pedestrian,0.5120531916618347,201,158,222,210,TP
144,55,pedestrian,0.5047835698908874,547,174,569,238,FP
144,56,cyclist,0.5537276095799817,1332,186,1479,356,FP
144,60,pedestrian,0.6883039501337918,878,176,1006,388,FP
144,62,cyclist,0.7490805983543396,617,163,651,250,FP
144,64,pedestrian,0.7762995509977341,1207,146,1323,365,FP
144,65,cyclist,0.7607744336128235,555,166,596,259,FP
145,2,car,0.798839271068573,1054,185,1151,221,TP
145,3,pedestrian,0.3806668113888086,903,173,958,327,FP
145,6,car,0.7222366333007812,1130,186,1199,223,FP
145,8,car,0.6529739499092102,961,184,1063,221,TP
145,28,pedestrian,0.3608576975391938,931,172,970,323,FP
145,36,pedestrian,0.6553803392007654,683,160,730,286,FP
145,37,pedestrian,0.4909408749136866,742,167,799,311,TP
145,38,pedestrian,0.8184577822685242,61,150,99,241,TP
145,41,pedestrian,0.3166862218832446,769,150,816,276,FP
145,44,pedestrian,0.7138170599937439,228,153,251,210,TP
145,51,pedestrian,0.3861502685275982,1684,94,1750,251,FP
145,52,pedestrian,0.5303271014007015,1441,177,1545,377,FP
145,53,pedestrian,0.581390917301178,198,158,220,211,TP
145,55,pedestrian,0.4946878984930696,550,175,573,239,FP
145,56,cyclist,0.542653057388382,1351,189,1498,359,FP
145,60,pedestrian,0.6745378711311159,873,178,1000,390,FP
145,62,cyclist,0.7240133583545685,623,163,657,252,FP
145,64,pedestrian,0.7607735599777794,1230,145,1347,364,FP
145,65,cyclist,0.7248827815055847,562,167,604,261,FP
146,2,car,0.7916517853736877,1054,185,1151,221,TP
146,3,pedestrian,0.37305347516103243,910,173,965,327,FP
146,6,car,0.7360870838165283,1131,186,1199,223,FP
146,8,car,0.6236950159072876,960,184,1063,221,TP
146,36,pedestrian,0.6422727324167501,689,160,735,287,FP
146,37,pedestrian,0.48112205741541286,748,167,805,311,TP
146,38,pedestrian,0.8172479271888733,52,150,93,241,TP
146,41,pedestrian,0.3103524974455797,775,150,822,276,FP
146,44,pedestrian,0.7279283404350281,226,153,249,210,TP
146,51,pedestrian,0.3784272631570462,1706,92,1772,249,FP
146,52,pedestrian,0.5197205593726875,1458,178,1562,378,FP
146,53,pedestrian,0.6960515379905701,196,156,218,210,TP
146,55,pedestrian,0.4847941405232082,553,176,576,239,FP
146,56,cyclist,0.5317999962406144,1370,192,1517,362,FP
146,60,pedestrian,0.6610471137084936,867,180,994,392,FP
146,62,cyclist,0.7254641652107239,628,163,661,253,FP
146,64,pedestrian,0.7455580887782238,1254,145,1370,364,FP
146,65,cyclist,0.7625126540660858,569,166,612,262,FP
147,2,car,0.7880076766014099,1053,185,1151,221,TP
147,3,pedestrian,0.36559240565781176,917,174,972,328,FP
147,6,car,0.7403707504272461,1131,186,1199,223,FP
147,8,car,0.6489788889884949,960,184,1063,221,TP
147,36,pedestrian,0.6294272777684151,695,160,741,287,FP
147,37,pedestrian,0.47149961626710457,754,168,811,312,TP
147,38,pedestrian,0.8148937821388245,48,150,89,242,TP
147,41,pedestrian,0.3041454474966681,780,150,827,276,FP
147,44,pedestrian,0.6585205793380737,224,153,247,209,TP
147,51,pedestrian,0.3708587178939053,1729,90,1795,247,FP
147,52,pedestrian,0.5093261481852337,1475,180,1579,380,FP
147,53,pedestrian,0.6530820727348328,194,155,216,210,TP
147,55,pedestrian,0.475098257712744,557,176,579,240,FP
147,56,cyclist,0.521163996315802,1389,195,1536,365,FP
147,60,pedestrian,0.6478261714343236,861,182,989,394,FP
147,62,cyclist,0.6312820911407471,632,165,665,255,FP
147,64,pedestrian,0.7306469270026593,1277,145,1394,363,FP
147,65,cyclist,0.7683612406253815,577,166,621,263,FP
148,2,car,0.796546220779419,1053,185,1152,221,TP
148,3,pedestrian,0.35828055754465554,925,174,980,328,FP
148,6,car,0.7484608292579651,1131,186,1198,223,FP
148,8,car,0.6534405946731567,960,184,1063,221,TP
148,36,pedestrian,0.6168387322130467,700,161,747,287,FP
148,37,pedestrian,0.4620696239417625,760,168,817,312,TP
148,38,pedestrian,0.7561047077178955,43,149,84,243,TP
148,44,pedestrian,0.7165939211845398,222,153,245,210,TP
148,51,pedestrian,0.3634415435360272,1751,88,1817,245,FP
148,52,pedestrian,0.499139625221529,1493,181,1597,381,FP
148,53,pedestrian,0.5660631656646729,193,157,214,212,TP
148,55,pedestrian,0.4655962925584891,560,177,583,241,FP
148,56,cyclist,0.5107407163894859,1408,198,1555,368,FP
148,60,pedestrian,0.6348696480056372,855,184,983,396,FP
148,62,cyclist,0.4499170780181885,637,167,667,257,FP
148,64,pedestrian,0.7160339884626061,1301,144,1417,363,FP
148,65,cyclist,0.773276150226593,585,166,630,265,FP
148,66,pedestrian,0.7216963171958923,910,156,950,337,FP
149,2,car,0.7997715473175049,1053,185,1152,221,TP
149,3,pedestrian,0.35111494639376245,932,175,987,329,FP
149,6,car,0.7355557084083557,1131,186,1198,223,FP
149,8,car,0.6355891227722168,960,185,1063,221,TP
149,36,pedestrian,0.6045019575687858,706,161,752,288,FP
149,37,pedestrian,0.4528282314629272,766,169,823,313,TP
149,38,pedestrian,0.7877956628799438,37,148,78,244,TP
149,44,pedestrian,0.7239950895309448,219,154,242,211,TP
149,51,pedestrian,0.35617271266530665,1774,86,1840,243,FP
149,52,pedestrian,0.4891568327170984,1510,182,1614,383,FP
149,53,pedestrian,0.4939578175544739,192,157,213,212,TP
149,55,pedestrian,0.4562843667073193,563,177,586,241,FP
149,56,cyclist,0.5005259020616962,1427,201,1574,371,FP
149,60,pedestrian,0.6221722550455244,850,186,977,398,FP
149,62,cyclist,0.4409187364578247,642,168,672,258,FP
149,64,pedestrian,0.701713308693354,1324,144,1441,362,FP
149,65,cyclist,0.7665586769580841,593,167,640,267,FP
149,66,pedestrian,0.7699617147445679,912,153,958,335,FP
150,2,car,0.7980244755744934,1053,185,1152,221,TP
150,3,pedestrian,0.3440926474658872,940,175,995,329,FP
150,6,car,0.729992687702179,1131,186,1198,223,FP
150,8,car,0.6617569327354431,961,185,1064,221,TP
150,36,pedestrian,0.59241191841741,712,161,758,288,FP
150,37,pedestrian,0.44377166683366864,772,169,829,313,TP
150,38,pedestrian,0.7933489084243774,31,148,72,245,TP
150,44,pedestrian,0.6547219157218933,217,154,241,211,TP
150,51,pedestrian,0.3490492584120005,1796,84,1862,241,FP
150,52,pedestrian,0.4793736960627564,1527,184,1631,384,FP
150,53,pedestrian,0.574703574180603,190,157,211,212,TP
150,55,pedestrian,0.44715867937317294,567,178,589,242,FP
150,56,cyclist,0.4905153840204623,1446,204,1593,374,FP
150,60,pedestrian,0.609728809944614,844,188,971,400,FP
150,62,cyclist,0.4321003617286682,646,168,676,259,FP
150,64,pedestrian,0.687679042519487,1348,143,1464,362,FP
150,65,cyclist,0.7753893435001373,601,167,649,268,FP
150,66,pedestrian,0.858593761920929,912,152,966,336,TP
151,2,car,0.8000385165214539,1053,185,1153,221,TP
151,3,pedestrian,0.33721079451656943,947,176,1002,330,FP
151,6,car,0.7380360960960388,1131,186,1197,223,FP
151,8,car,0.6307477951049805,971,184,1068,220,TP
151,36,pedestrian,0.5805636800490618,717,161,764,288,FP
151,37,pedestrian,0.43489623349699524,778,170,835,314,TP
151,38,pedestrian,0.8205756545066833,25,148,66,246,TP
151,44,pedestrian,0.6402995586395264,215,155,239,211,TP
151,51,pedestrian,0.3420682732437605,1819,82,1885,239,FP
151,52,pedestrian,0.4697862221415013,1545,185,1649,385,FP
151,53,pedestrian,0.6688331365585327,187,156,208,212,TP
151,55,pedestrian,0.43821550578570945,570,178,593,242,FP
151,56,cyclist,0.48070507634005305,1465,207,1612,377,FP
151,60,pedestrian,0.5975342337457217,838,190,966,402,FP
151,62,cyclist,0.42345835449409486,651,169,681,260,FP
151,64,pedestrian,0.6739254616690972,1372,143,1488,361,FP
151,65,cyclist,0.7834894061088562,609,168,657,271,FP
151,66,pedestrian,0.8723328113555908,914,153,974,338,TP
152,2,car,0.8077976107597351,1053,185,1153,221,TP
152,3,pedestrian,0.330466578626238,955,176,1010,330,FP
152,6,car,0.7310850024223328,1132,186,1198,223,FP
152,8,car,0.6751910448074341,977,185,1070,220,TP
152,36,pedestrian,0.5689524064480805,723,162,769,288,FP
152,37,pedestrian,0.42619830882705534,784,170,841,314,TP
152,38,pedestrian,0.805258572101593,19,148,60,247,TP
152,44,pedestrian,0.7551584243774414,213,155,237,211,TP
152,51,pedestrian,0.33522690777888525,1841,80,1907,237,FP
152,52,pedestrian,0.46039049769867124,1562,187,1666,387,FP
152,53,pedestrian,0.6498180031776428,185,156,206,212,TP
152,55,pedestrian,0.42945119566999523,574,179,596,243,FP
152,56,cyclist,0.47109097481325196,1484,210,1631,380,FP
152,60,pedestrian,0.5855835490708072,832,192,960,404,FP
152,62,cyclist,0.414989187404213,656,170,686,261,FP
152,64,pedestrian,0.6604469524357152,1395,142,1512,361,FP
152,65,cyclist,0.6876533925533295,615,168,663,273,FP
152,66,pedestrian,0.899853527545929,919,154,987,341,TP
152,67,pedestrian,0.6619772911071777,911,149,946,285,FP
153,2,car,0.7996616363525391,1053,185,1153,221,TP
153,3,pedestrian,0.32385724705371327,962,177,1017,331,FP
153,6,car,0.7307977676391602,1132,186,1198,222,FP
153,8,car,0.7167933583259583,983,185,1071,220,FP
153,36,pedestrian,0.5575733583191189,729,162,775,289,FP
153,37,pedestrian,0.41767434265051423,790,171,847,315,TP
153,38,pedestrian,0.7532598376274109,12,148,53,248,FP
153,44,pedestrian,0.7244827747344971,210,154,234,212,TP
153,51,pedestrian,0.32852236962330755,1864,78,1930,235,FP
153,52,pedestrian,0.45118268774469783,1579,188,1683,388,FP
153,53,pedestrian,0.6979637145996094,182,155,204,212,TP
153,55,pedestrian,0.42086217175659535,577,179,600,243,FP
153,56,cyclist,0.46166915531698693,1503,213,1650,383,FP
153,60,pedestrian,0.5738718780893911,827,194,954,405,FP
153,62,cyclist,0.4066894036561287,661,171,691,262,FP
153,64,pedestrian,0.6472380133870008,1419,142,1535,361,FP
153,65,cyclist,0.6859917044639587,621,170,668,274,FP
153,66,pedestrian,0.8937941789627075,923,155,997,344,TP
153,67,pedestrian,0.6487377452850341,888,118,923,254,FP
153,68,pedestrian,0.6761170625686646,908,145,958,313,FP
154,2,car,0.7932628393173218,1053,185,1154,221,TP
154,3,pedestrian,0.317380102112639,970,177,1025,331,FP
154,6,car,0.7007130980491638,1133,186,1198,222,FP
154,8,car,0.7024574911594391,984,185,1071,220,FP
154,36,pedestrian,0.5464218911527365,734,162,781,289,FP
154,37,pedestrian,0.40932085579750394,796,171,853,315,TP
154,38,pedestrian,0.7381946408748626,7,148,48,248,TP
154,44,pedestrian,0.7350369691848755,208,154,232,212,TP
154,51,pedestrian,0.3219519222308414,1886,76,1952,233,FP
154,52,pedestrian,0.4421590339898039,1597,189,1701,389,FP
154,53,pedestrian,0.6410242915153503,181,157,203,213,TP
154,55,pedestrian,0.41244492832146346,580,180,603,244,FP
154,56,cyclist,0.4524357722106472,1522,216,1669,386,FP
154,60,pedestrian,0.5623944405276032,821,196,948,407,FP
154,62,cyclist,0.3985556155830061,665,172,695,263,FP
154,64,pedestrian,0.6342932531192608,1442,141,1559,360,FP
154,65,cyclist,0.6044714152812958,627,172,671,275,FP
154,66,pedestrian,0.8649686574935913,930,155,1007,345,TP
154,67,pedestrian,0.6357629903793335,866,87,901,223,FP
154,68,pedestrian,0.7490946650505066,923,145,970,313,TP
154,69,pedestrian,0.6895782351493835,423,166,444,223,TP
155,2,car,0.7315441966056824,1053,185,1153,221,TP
155,3,pedestrian,0.7561852335929871,972,153,1032,348,TP
155,6,car,0.7057374119758606,1132,187,1198,222,FP
155,8,car,0.6884083413362503,985,185,1072,220,FP
155,36,pedestrian,0.5354934533296818,740,163,786,289,FP
155,37,pedestrian,0.40113443868155385,802,172,859,316,TP
155,38,pedestrian,0.8195775151252747,0,147,41,249,TP
155,44,pedestrian,0.7094296813011169,206,154,230,212,TP
155,51,pedestrian,0.31551288378622455,1909,74,1975,231,FP
155,52,pedestrian,0.4333158533100078,1614,191,1718,391,FP
155,53,pedestrian,0.7059666514396667,179,157,203,213,TP
155,55,pedestrian,0.40419602975503416,584,180,606,244,FP
155,56,cyclist,0.44338705676643425,1541,219,1688,389,FP
